name	bad_versions	incident	confidence	sources
harmony-wad	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
haskell-asn1-data	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
haskell-chart	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
haskell-failure	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
haskell-hscurses	*	atomic-arch-2026-06	primary-source	aur-git-mirror
haskell-hssyck	*	atomic-arch-2026-06	primary-source	aur-git-mirror
hattrick_organizer	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
haunt	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
haxe-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
hd2u	*	atomic-arch-2026-06	single-source	aur-git-mirror
hdx-512-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
headphones	*	atomic-arch-2026-06	primary-source	aur-general-thread,grht-list,aur-git-mirror,cscs-list
hearthstone-linux-gui-appimage	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
hearthstone-linux-gui-bin	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
hepmc2	2.06.11-4	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
hexchat-otr	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
hfstospell	*	atomic-arch-2026-06	single-source	aur-git-mirror
hifive1-sdk-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
hister-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
hnswlib-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
homeassistant-osagent	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
homeassistant-supervised	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
hop	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
horst	5.1-2	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
hotlinemiami	*	atomic-arch-2026-06	single-source	aur-git-mirror
howm-x11-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
howto-bin	*	atomic-arch-2026-06	single-source	aur-git-mirror
hp-health	*	atomic-arch-2026-06	primary-source	aur-git-mirror
hpgcc	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
hpoj	*	atomic-arch-2026-06	single-source	aur-git-mirror
htdig	3.2.0b6-11	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
htop-vim-solarized-git	*	atomic-arch-2026-06	single-source	aur-git-mirror
httpry	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
huawei-stat-e220	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
hunter	*	atomic-arch-2026-06	single-source	aur-git-mirror
hydownloader-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
hydrapaper-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
hydrus-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
hypervc-qt4	*	atomic-arch-2026-06	single-source	aur-git-mirror
hypr-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
i2c-ch341-dkms	*	atomic-arch-2026-06	single-source	aur-git-mirror
i3-gnome-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
i3bar-river	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
i3lock-fancy-dualmonitors-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
ianny-bin	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
ibc	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
ibm-sw-tpm2	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
ibus-uniemoji-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
icdiff-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
ice-ssb	*	atomic-arch-2026-06	single-source	aur-git-mirror
ideviceinstaller-git	*	atomic-arch-2026-06	single-source	aur-git-mirror
ifcopenshell-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
igdm	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
ihaskell-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
ike	*	atomic-arch-2026-06	single-source	aur-git-mirror
ikos	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
imageglass	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,aur-git-mirror,cachyos-forum
img2djvu-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
inadyn	2.13.0-1	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
inadyn-mt	*	atomic-arch-2026-06	primary-source	aur-general-thread,aur-git-mirror
indicator-session	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
infinity-background	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
infnoise-openssl-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
inform7	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
inkslides-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
intelmetool-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
intelpwm-udev	*	atomic-arch-2026-06	single-source	aur-git-mirror
interface99	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
ios-webkit-debug-proxy	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
ipfs-desktop-bin	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
ipsw	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
iptrafvol	*	atomic-arch-2026-06	single-source	aur-git-mirror
iron-heart-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
irssistats	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
isight-firmware-tools	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
itop	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
j4-make-config-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
ja2-stracciatella-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
jasmin	*	atomic-arch-2026-06	single-source	aur-git-mirror
jasp-desktop	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
java-berkeleydb	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
java-flexdock	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
java-qdox	*	atomic-arch-2026-06	single-source	aur-git-mirror
javahelp2	*	atomic-arch-2026-06	single-source	aur-git-mirror
jd-gui	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,aur-git-mirror,cachyos-forum
jdk-openj9-bin	*	atomic-arch-2026-06	single-source	aur-git-mirror
jdk11-openj9-bin	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
jdk17-jetbrains-bin	*	atomic-arch-2026-06	single-source	aur-git-mirror
jdk8-graalvm-bin	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
jetbrains-mps	*	atomic-arch-2026-06	primary-source	aur-git-mirror
jflex	*	atomic-arch-2026-06	single-source	aur-git-mirror
jin	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
joxi	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
joy	*	atomic-arch-2026-06	primary-source	aur-git-mirror
joycon-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
joymouse	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
jreen-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
jstock	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
jzip	*	atomic-arch-2026-06	single-source	aur-git-mirror
k3sup	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
k4dirstat	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
kalu-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
kapacitor	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
kapidox-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
katrain	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
kdb	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
kddockwidgets-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
kdevelop-pg-qt-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
keep	*	atomic-arch-2026-06	primary-source	aur-git-mirror
keepass-fr	*	atomic-arch-2026-06	primary-source	aur-git-mirror
keepass-plugin-qualitycolumn	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
keepassx2	2.0.3-2	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list
keeperrl-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
kexi	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
kicad-library-ab2-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
kiconedit	*	atomic-arch-2026-06	single-source	aur-git-mirror
kimageformats-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
kio_gopher	*	atomic-arch-2026-06	primary-source	aur-git-mirror
kiss	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
kmarkdownwebview	0.5.6-1	atomic-arch-2026-06	primary-source	aur-git-mirror
kodi-addon-inputstream-adaptive-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
kokua-secondlife	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
kompare-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
kookbook	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
kopano-core	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
kotatogram-desktop	*	atomic-arch-2026-06	single-source	aur-git-mirror
koules	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
kproperty	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
krakatau-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
kreport	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
ktea	*	atomic-arch-2026-06	primary-source	aur-general-thread,cscs-list,grht-list,aur-git-mirror,cachyos-forum
kubo-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
kvirc-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
kwin-effects-blur-respect-rounded-decorations-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
kwin-scripts-quarter-tiling-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
kwplayer	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
lab-bin	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
ladish	*	atomic-arch-2026-06	single-source	aur-git-mirror
laditools	*	atomic-arch-2026-06	single-source	aur-git-mirror
lash	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
lastfmlib	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
latex-digsig	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
latex-make	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
latex-mk	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
lazylpsolverlibs-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
lbench	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
ledger-udev-bin	*	atomic-arch-2026-06	primary-source	aur-general-thread,cscs-list,aur-git-mirror,cachyos-forum
ledgerlive	*	atomic-arch-2026-06	single-source	aur-git-mirror
ledgerlive-bin	*	atomic-arch-2026-06	single-source	aur-git-mirror
legofy-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
leocad-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
lesstif	*	atomic-arch-2026-06	primary-source	aur-general-thread,grht-list,aur-git-mirror,cscs-list
lexmark_pro700	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
lib32-egl-wayland	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
lib32-fftw	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
lib32-freeimage	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
lib32-gimp	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
lib32-gnome-themes-extra	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
lib32-graphene	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
lib32-libfmod	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
lib32-libjson	*	atomic-arch-2026-06	single-source	aur-git-mirror
lib32-libmad	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
lib32-libreplaygain	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
lib32-libxpm	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
lib32-libxxf86dga	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
lib32-mtdev	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
lib32-tk	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
libafterimage	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
libarcus-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
libavif-noglycin	*	atomic-arch-2026-06	single-source	aur-git-mirror
libbobcat	6.06.02-2	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
libcompizconfig-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
libcsa-git	*	atomic-arch-2026-06	single-source	aur-git-mirror
libcss-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
libcutefish	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
libdill	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
libdivecomputer-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
libevdevc	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
libffi-static	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
libfprint-vfs_proprietary-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
libfreenect-git	*	atomic-arch-2026-06	single-source	aur-git-mirror
libgdata	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
libgtkhtml	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
libheif-noglycin	*	atomic-arch-2026-06	single-source	aur-git-mirror
libhugetlbfs	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
libisl15	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
libjxl-noglycin	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
libkarma	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
libkdcraw-git	*	atomic-arch-2026-06	single-source	aur-git-mirror
libkomparediff2-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
libmrss	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
libnbcompat	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
libntru	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
libnxml	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
libopenaptx-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
libprelude	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
libptp2	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
libpurple-carbons-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
libpurple-lurch	*	atomic-arch-2026-06	single-source	aur-git-mirror
libpurple-lurch-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
libpurple-meanwhile	*	atomic-arch-2026-06	single-source	aur-git-mirror
libpuzzle	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
libquvi	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
libquvi-scripts	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
libreoffice-extension-coooder	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
librep	*	atomic-arch-2026-06	single-source	aur-git-mirror
librep-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
libretro-hatari-enhanced-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
libretro-mame-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
libretro-mednafen-supergrafx-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
librewolf-fix-bin	*	chaos-rat-2025	single-source	linuxiac
libsingularity-git	*	atomic-arch-2026-06	single-source	aur-git-mirror
libsmi	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
libspatialindex-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
libtcd	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
libtorrent-ps	*	atomic-arch-2026-06	single-source	aur-git-mirror
libtrash	*	atomic-arch-2026-06	single-source	aur-git-mirror
libuiohook	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
libviper	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
libwapcaplet-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
libxaw3dxft	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
libxdiff	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
libxml-ruby	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
libyami	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
lightdm-webkit-theme-userdock	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
lilypond-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
limbo-hib	*	atomic-arch-2026-06	single-source	aur-git-mirror
limesuite-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
linkerd	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
linphone-desktop-all	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
linphone-desktop-all-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
linphone-plugin-msx264	*	atomic-arch-2026-06	single-source	aur-git-mirror
linux-bcachefs-git	*	atomic-arch-2026-06	single-source	aur-git-mirror
linux-cachyos-deckify-native	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
linux-cachyos-deckify-native-headers	*	atomic-arch-2026-06	primary-source	aur-general-thread,cscs-list
linux-cachyos-native	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
linux-cachyos-native-headers	*	atomic-arch-2026-06	primary-source	aur-general-thread,cscs-list
linux-cachyos-native-nvidia-open	*	atomic-arch-2026-06	primary-source	aur-general-thread,cscs-list
linux-cachyos-rc-native	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
linux-cachyos-rc-native-headers	*	atomic-arch-2026-06	primary-source	aur-general-thread,cscs-list
linux-cachyos-rc-native-nvidia-open	*	atomic-arch-2026-06	primary-source	aur-general-thread,cscs-list
linux-manjaro-xanmod	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
linux-rc	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
linux-steam-integration	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
linux-tool	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
linux-xanmod-rog	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
linux_logo_archcustom	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
linvst	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
liri-cmake-shared-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
liri-shell-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
lite	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
lld19	*	atomic-arch-2026-06	single-source	aur-git-mirror
lll	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
llvm-cbe-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
lorem-ipsum-generator	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
love09	*	atomic-arch-2026-06	single-source	aur-git-mirror
lowfi-bin	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
lrexlib-pcre5.1	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
ls++	1:0.36-12	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
lsx	*	atomic-arch-2026-06	single-source	aur-git-mirror
lttng-modules	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
lua51-sql-sqlite	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
luazip5.1	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
lucidvideo	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
luksipc-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
lure	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
lv	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
lwan-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
lxdvdrip	*	atomic-arch-2026-06	single-source	aur-git-mirror
lxqt-qt5ct	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
lynis-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
lyvi-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
lzham	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,aur-git-mirror
m5rcode	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
mac-os-lion-cursors	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
machinarium	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
madsonic	*	atomic-arch-2026-06	single-source	aur-git-mirror
magicassistant-gtk	*	atomic-arch-2026-06	single-source	aur-git-mirror
magpie-wm	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
make-3.81	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis
mako-center-git	*	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
manuskript	0.17.0-2	atomic-arch-2026-06	primary-source	aur-general-thread,ioctl-analysis,cscs-list,grht-list,aur-git-mirror,cachyos-forum
